##name	9300+ Computer Acronyms
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/11/13, 23:35
##author	Carlos Guerrera
##email	mlenha@yahoo.com
##description	This is a very extensive glossary of computer acronyms. With a list of over 9300 computer acronyms, you're sure to find what you're looking for.
##browsingEnabled	
##bgl_creationTime	2002/11/13, 23:13
8EAF66FD.bmp	File: 8EAF66FD.bmp
FSD	File System Driver
FSE	Full Screen Editor
FSF	Free Software Foundation
FSIOP	File System Input/Output Processor
FSK	Frequency-Shift Keying
FSM	Finite-State Machine
FSMO	Flexible Single Master Operation
FSN	Full Service Network
FSP	Full Service Provider
FSQ	Flow Service Quality
FSR	Free System Resources
FSS	Fast System Switch
FST	French Summer Time
FSTN	Film-compensated SuperTwisted Nematic
FT	Fault Tolerant
FTA	Floptical Technology Association
FTAM	File Transfer Access and Management
FTC	Federal Trade Commission
FTL	Flash Transition Layer
FTM	Flat Tension Mask
FTOS	File Transfer Osi Support
FTP	File Transfer Protocol
FTPD	File Transfer Protocol Daemon
FTPS	File Transfer Protocol over Ssl
FTR	Full Text Retrieval
FTS	Full Text Search
FTSC	Fidonet Technical Standard Conference
FTTB	Fiber To The Basement
FTTC	Fiber To The Curb
FTTH	Fiber To The Home
FTTN	Fiber To The Neighborghood
FTX	Fault Tolerant uniX
FUBAR	F***ed Up Beyond All Recognition
FUD	Fear, Uncertainty, Doubt
FUEL	Fatwire UpdateEngine Library
FUI	File Update Information
FUUG	Finnish Unix User Group
FVT	Full Video Translation
FW	FirmWare
FWH	Firmware Hub
FWIW	For What It's Worth
FWT	French Winter Time
FXO	Foreign Exchange Office
FXP	File eXchange Protocol
FXS	Foreign Exchange Station
FXU	FiXed point Unit
FY	Financial Year
FYI	For Your Information G Giga
G.SHDSL	Giga Single-pair High bit rate Digital Subscriber Line
G/L	General Ledger
G2G	Got To Go
G2H	Gilat-To-Home
G4U	Good For yoU
GA	General Availability
GAAP	Generally Accepted Accounting Principles
GAIA	Gui Application Interoperability Architecture
GAIN	German Advanced Integrated Network
GAL	Generic Array Logic
GALPAT	GALlopping PATtern
GALSA	Governed Architectures of Large Systems of Agents
GAM	Global Allocation Map
GAN	GALloping PATtern
GAP	Generic Access Profile
GAPI	Gateway Application Programming Interface
GARP	Generic Attribute Registration Protocol
GART	Graphic Address Remapping Table
GATT	Graphics Address Translation Table
Gb	GigaBit
GBIC	GigaBit Interface Connector
GBP	Group Buffer Pool
Gbps	Giga Bits Per Second
GC	Global Catalog
GCA	General Communications Architecture
GCC	Gnu C Compiler
GCCD	Glass-passivated Ceramic Chip Diode
GCL	Graphics Command Language
GCOS	General Comprehensive Operating System
GCR	Group Coded Recording
GCRA	Generic Cell Rate Algorithm
GCS	Group Control System
GDA	Global Data Area
GDAP	Government Document Application Profile
GDB	Gnu DeBugger
GDBM	Gnu DataBase Manager
GDD	Gesellschaft für Datenschutz und Datensicherung
GDDM	Graphical Data Display Manager
GDG	Generation Data Group
GDI	Graphics Device Interface
GDLC	Generic Data Link Control
GDMO	Guidelines for the Definition of Managed Objects
GDOS	Graphics Device Operating System
GDP	Graphic Draw Primitive
GDS	General Data Stream
GDT	Geometric Dimensioning and Tolerancing
GE	Greater than or Equal
GECOS	General Electric Comprehensive Operating System
GEIS	General Electric Information Service
GEM	Grain Equalization and Management
GENIE	General Electric Network for Information Exchange
GEO	Geosynchronous Earth Orbit
GEOS	Graphic Environment Operating System
GET	Get Execute Trigger
GFC	Generic Flow Control
GFDL	Gnu Free Documentation License
GFI	Ground-Fault Interceptor
GFLOPS	Giga FLoating point Operations per Second
GFP	Global Functional Plane
GFS	Grandfather, Father, Son
GFSK	Gaussian Frequency-Shift Keying
GFU	Good For yoU
GFY	Good For You
GG	Good Game
GGP	Gateway to Gateway Protocol
GGSN	Gateway Gprs Support Node
GHTSTN	Guest Host Technique SuperTwisted Nematic
GHz	GigaHertZ
GI	Gesellschaft für Informatik
GID	Group IDentifier
GIF	Graphical Interchange Format
GIGO	Garbage In, Garbage Out
GII	Global Information Infrastructure
GILS	Government Information Locator Service
GIMP	Gnu Image Manipulation Program
GIMPS	Great Internet Mersenne Prime Search
GINA	Graphical Identification aNd Authentication
GIOP	General Inter-Orb Protocol
Gips	Giga Instructions Per Second
GIS	Geographic Information System
GIX	Global Internet eXchange
GKMP	Group Key Management Protocol
GKS	Graphical Kernel System
GL	Graphics Language
GLIS	Global Land Information System
GLM	General Linear Models
GLOBE	Global Learning by Observations to Benefit the Environment
GLY	GLossarY
GM	General Midi
GMCH	Graphics and Memory Controller Hub
GMDI	Gigabit Media-Dependent Interface
GMI	Generic Management Information
GMII	Gigabit Media Independent Interface
GML	Generalized Markup Language
GMP	Global Mobile Professional
GMR	Giant Magneto-Resistive
GMRAE	Geometric Mean Relative Absolute Error
GMRP	Garp Multicast Registration Protocol
GMS	Global Management System
GMT	Greenwich Mean Time
GMTA	Great Minds Think Alike
GNA	Global Network Academy
GND	GrouND
GNN	Global Network Navigator
GNOME	Gnu Network Object Model Environment
GNU	Gnu's Not Unix
GOAD	Gnome Object Activation Directory
GOCA	Graphic Object Content Architecture
GOD	Global OutDial
GOLP	Government Open License Program
GOSIP	Government Open Systems Interconnection Profile
GP	Gas Plasma
GPC	General-Purpose Computation
GPCI	Graphics Processor Command Interface
GPE	Graphics Picture Enhancement
GPF	General Protection Fault
GPI	Graphics Programming Interface
GPIB	General Purpose Interface Bus
GPIO	General Purpose Input Output
GPL	General Public License
GPM	Group Policy Manager
GPO	Group Policy Object
GPP	Generic Packetized Protocol
GPR	General Purpose Register
GPRC	Glass Passivated Rectifier Chip
GPRS	General Packet Radio Service
GPS	Global Positioning System
GPSI	Graphics Processor Software Interface
GPSS	General Purpose Simulation System
GPT	Guid Partition Table
GPU	Graphics Processing Unit
GPV	General Public Virus
GQL	Graphical Query Language
GQoS	Generic Quality of Service
GRADD	GRaphics Adapter Device Driver
GRE	Generic Routing Encapsulation
GREP	Global Regular Expression Print
GRIC	Global Reach Internet Connection
GRINS	GRaphical INterface to Smil
GRP	Group
GRUB	GRand Unified Bootloader
GS	General Synthesis
GSDS	Genealogy Software Distribution System
GSI	General Server Interface
GSM	Global Shared Memory
GSMP	General Switch Management Protocol
GSNW	Gateway Service for NetWare
GSP	Generic Server Passer
GSR	Gigabit Switch Router
GSS	Generic Security Service
GSSAP	Generic Security Service Application Protocol
GSSAPI	Generic Security Services Application Programming Interface
GSTN	General Switched Telephone Network
GSTS	Ground-based Surveillance and Tracking System
GT	Greater Than
GTDM	Group Time Division Multiplexing
GTE	General Telephone Electronics
GTF	Generalized Timing Format
GTG	Got To Go
GTK	Gimp ToolKit
GTL	Gunning Transceiver Logic
gTLD	Generic Top Level Domain
GTM	Gnome Transfer Manager
GTO	Guide To Operations
GTP	Geometry Theorem Prover
GTS	Generic Traffic Shaping
GUI	Graphical User Interface
GUID	Globally Unique IDentifier
GUIDE	Graphical User Interface Design Editor
GUUG	German Unix User Group
GVPN	Global Virtual Private Network
GVT	Global Virtual Time
GVU	Graphic, Visualization, and Usability
GW	BASIC Gee Whiz Beginners All-purpose Symbolic Instruction Code
GWAPI	Go Webserver Application Programming Interface
GWART	GateWay Address Routing Table
GWES	Graphics, Windowing and Events Subsystem
GWIA	GroupWare Internet Agent H Header
H	MUX Hybrid MUltipleXer
H&J	Hyphenation And Justification
H/PC	Hand-held Personal Computer
H/V	Horizontal/Vertical
H/W	HardWare
HA	Header Authentication
HACMP	High Availability Cluster Multi-Processing
HAI	Hardware Accelerator Interface
HAL	Hard Array Logic
HALO	High Altitude Long Operation
HAP	Host Access Protocol
HAS	Home Automation System
HASP	Houston Automatic Spooling Priority
HAT	Hashed Address Table
HAWK	Hostile Activity Watch Kernel
HBA	Host Bus Adapter
HBCI	Home Banking Computer Interface
HBI	Horizontal Blanking Interval
HCA	Hich-Contrast Addressing
HCG	High-Contrast Addressing
HCI	Host Controller Interface
HCL	Host Control Links
HCSDS	High-Capacity Satellite Digital Service
HCSS	High Capacity Storage System
HCTDS	High-Capacity Terrestrial Digital Service
HCU	Home Computer User
HD	DVD High Definition Digital Video (or Versatile) Disk
HDA	Head Disk Assembly
HDC	Hard Disk Controller
HDD	Hard Disk Drive
HDF	Hierarchical Data Format
HDH	Hdlc Distant Host
HDI	Head to Disk Interference
HDL	Hardware Description Language
HDLC	High-level Data-Link Control
HDLP	High-Level Data Link Protocol
HDM	Hardware Device Module
HDML	Handheld Device Markup Language
HDMOS	High Density Metal Oxide Semiconductor
HDR	High Dynamic Range
HDSC	High Density Signal Carrier
HDSL	High bit rate Digital Subscriber Line
HDSM	Heterogeneous Distributed Shared Memory
HDSS	Holographic Data Storage System
HDT	Hawaii Daylight Time
HDTP	Handheld Device Transport Protocol
HDTS	High Density Thumb Screw
HDTV	High-Definition TeleVision
HDVD	High Definition Volumetric Display
HDW	HarDWare
HDx	Half DupleX
HEC	Header Error Check
HEL	Hardware Emulation Layer
HEP	Horizontal Enterprise Portal
HEPNET	High Energy Physics NETwork
HES	Home Entertainment System
HEX	HEXadecimal
HF	High Frequency
HFC	Hybrid Fiber-Coaxial
HFEP	Host - Front End Protocol
HFS	Hierarchical File System
HFT	High Function Terminal
HGA	Hercules Graphics Adapter
HGC	Hercules Graphics Card
HGCP	Hercules Graphics Card Plus
HGML	Hyper Graphics Markup Language
HIC	Hybrid Integrated Circuit
HID	High-Intensity Discharge
HIF	Hyper-g Interchange Format
HiFD	HIgh-capacity Floppy Disk
HIFI	Hypertext Interface For Information
HIL	Human Interface Link
HIMEM	HIgh MEMory
HIP	Hardware Instrumentation Package
HIPERLAN	HIgh-PErformance Radio Local Area Network
HIPPI	HIgh Performance Parallel Interface
HIRD	Hurd of Interfaces Representing Depth
HITS	Hypertext-Induced Topic Search
HJB	HotJava Browser
HKCC	HKey_Current_Config
HKCR	HKey_Classes_Root
HKCU	HKey_Current_User
HKDD	HKey_Dyn_Data
HKLM	HKey_Local_Machine
HKU	HKey_Users
HLCO	High Low Close Open
HLD	Height, Length, Depth
HLHSR	Hidden-Line, Hidden-Surface Removal
HLL	High-Level Language
HLLAPI	High-Level Language Application Programming Interface
HLP	HeLP
HLQ	High Level Qualifier
HLR	Home Location Register
HLS	Hue, Luminance, Saturation
HLT	HaLT
HMA	High Memory Area
HMC	Highspeed Memory Controller
HMD	Head Mounted Display
HMI	Host Micro Interface
HMM	Hidden Markov Model
HMMP	HyperMedia Management Protocol
HMMU	Hardware Memory Management Unit
HMOS	High performance Metal Oxide Semiconductor
HMP	Host Monitoring Protocol
HNET	Holographic NEural Technology
HO	DSP Higher Order Domain-Specific Part
HOAP	Humanoid for Open Architecture Platform
HOB	High-Order Byte
HOD	Host-On-Demand
HOL	High Order Language
HOLAP	Hybrid On-Line OnLine Analytical Processing
HOOPS	Hierachical Object Orientated Picture System
HOPS	Hierarchical Object Orientated Picture System
HOTT	Hot Off The Tree
HOTW	Hot Off The Web
HOV	High Occupancy Vehicle
HP	Hewlett-Packard
HP/UX	Hewlett-Packard UniX
HPA	High Performance Addressing
HPAS	Hypermedia Presentation and Authoring System
HPB	High Ping Bastard
HPC	High-Performance Computing
HPCA	High Performance Computer Architecture
HPCC	High-Performance Computing and Communications
HPDJ	Hewlett-Packard Desk Jet
HPF	High Performance Fortran
HPFS	High Performance File System
HPG	Hewlett-Packard Graphics
HPGL	Hewlett-Packard Graphics Language
HPLJ	Hewlett-Packard Laser Jet
HPLT	High Productivity Languages/Tools
HPNA	Home Phoneline Networking Alliance
HPOFS	High Performance Optical File System
HPOM	Home Page Object Model
HPPA	Hewlett-Packard Precision Architecture
HPPCL	Hewlett-Packard Printer Control Language
HPPE	High Performance Processing Element
HPPI	High-Performance Peripheral Interface
HPR	High Performance Routing
HPSA	High Parallel System Architecture
HPSB	High-Performance Serial Bus
HPUX	Hewlett-Packard UniX
HPW	High Performance Workstation
HQ	HeadQuarter
HR	High-Rate
HRAA	High Resolution Anti Aliasing
HRAD	Hosted Rapid Application Development
HRC	Hybrid Ring Control
HREF	Hypertext REFerence
HRG	High Resolution Graphics
HRIS	Human Resource Information System
HRMS	Human Resource Management System
HRTF	Head-Related Transfer Function
HS	High Speed
HSB	Hue, Saturation, Brightness
HSC	Help and Support Center
HSCSD	High-Speed Circuit-Switched Data
HSFS	High Sierra File System
HSI	High Speed Interface
HSL	Hue, Saturation, Luminance
HSLAN	High Speed Local Area Network
HSLN	High Speed Local Network
HSM	Hierarchical Storage Management
HSMOS	High Speed Metal Oxide Semiconductor
HSP	High Speed Printer
HSR	Horizontal Scan Rate
HSRP	Hot Standby Router Protocol
HSSDS	High Speed Switched Digital Service
HSSI	High Speed Serial Interface
HST	High Speed Technology
HSV	Hue, Saturation, Value
HSYNC	Horizontal SYNChronization
HT	Horizontal Tab
HTA	HyperText Application
HTCPCP	Hyper Text Coffee Pot Control Protocol
HTDM	Hybrid Time Division Multiplexing
HTH	Hope This Helps
HTL	High Threshold Logic
HTML	HyperText Markup Language
HTTP	HyperText Transport (or Transfer) Protocol
HTTPD	HyperText Transfer Protocol Daemon
HTTPS	HyperText Transport (or Transfer) Protocol Secure
HTX	HTml eXtension
HUD	Heads Up Display
HUMAN	High-speed Unlicensed Metropolitan Area Network
HURD	Hird of Unix-Replacing Daemons
HURSE	Hasp Unit Record SErvice
HUT	Hopkins Ultraviolet Telescope
HVC	Hue, Value, Chroma
HVD	High Voltage Differential
HVP	Horizontal and Vertical Position
HVS	Human Visual System
HW	HardWare
HWCP	HardWare Code Page
HWD	Height, Width, Depth
HWDM	Hyperfine Wavelength-Division Multiplexing
HWIH	Here's What I Have
HYTEA	HYperText Environment for Authoring
I	WAY Information highWAY
I/F	InterFace
I/O	Input/Output
I/T	Integration/Transformation
I2	DSI Internet 2-Distributed Storage Infrastructure
I2O	Intelligent Input Output
I3	Innovation In Infrastructure
I4DL	Interface, Inheritance, Implementation, Installation Definition Language
IA	Information Appliance
IAB	Internet Activities Board
IAC	Internet Application Component
IAD	Intrusion-Aware Design
IADM	Internet Application Distribution Management
IAEC	International Address Element Code
IAG	Instruction Address Generation
IAHC	Internet Ad Hoc Committee
IAI	Internet Application Integration
IAK	Internet Access Kit
IAL	International Algebraic Language
IAM	Index Allocation Map
IANA	Internet Assigned Numbers Authority
IANAL	I Am Not A Lawyer
IANW	International Academic NetWorkshops
IAP	Internet Access Policy
IARP	Inverse Address Resolution Protocol
IAS	Information Access Service
IASS	Internet Alphaserver System Software
IAT	Internet Appliance Toolkit
IAUG	International Aix User Group
IAYF	Information At Your Fingertips
IB	Interface Builder
IBC	Instrument Bus Computer
iBCS	Intel Binary Compatibility Specification
IBG	International Biometrics Group
IBIP	Information Based Indicia Program
IBM	GL International Business Machines Graphics Language
IBN	Integrated Business Network
IBOC	In-Band, On-Channel
IBV	Information Behavior and Value
IC	Internet Connector
ICA	Intelligent Console Architecture
ICALP	International Conference on Automata, Languages and Programming
ICAN	Individual Customer Access Network
ICANN	Internet Corporation for Assigned Names and Numbers
ICAP	Internet Calendar Access Protocol
ICAPI	Internet Connection server Application Programming Interface
ICAS	Intel Communicating Applications Specifications
ICB	Internet Citizen's Band
ICC	International Color Consortium
ICCC	InterClient Communication Convention
ICCCM	Inter-Client Communication Conventions Manual
ICCD	International Conference on Computer Design
ICCP	Institute for the Certification of Computing Professionals
ICCS	Integrated Communications Cabling System
ICD	International Code Designator
ICDA	Integrated Cached Disk Array
ICDL	International Computer Driving Licence
ICDS	I-data Compressed Data Stream
ICE	In-Circuit Emulation
ICES	Interference-Causing Equipment Standard
ICF	Integrated Catalog Facility
ICH	I/o Controller Hub
ICI	Image Component Information
ICL	Interface Clear
ICLID	Incoming Call Line IDentification
ICM	Image Color Matching
ICMC	International Computer Music Conference
ICMF	Integrated Coupling Migration Facility
ICMP	Internet Control Message Protocol
ICO	ICOn
iCOMP	Intel COmparative Microprocessor Performance
ICP	Intelligent Communication Protocol
ICQ	I Seek You
ICR	Intelligent Character Recognition
iCRT	Intelligent Content Recognition Technology
ICS	Implementation Conformance Statement
ICSA	International Computer Security Association
ICSAPI	Internet Connection Services Application Programming Interface
ICSC	Intelligent Channel/Storage Control
ICSW	Internet Connection Sharing Wizard
ICU	Isa Configuration Utility
ICW	Internet Connection Wizard
ID	IDentifier
IDA	International Database Association
IDAPI	Independent Database Application Programming Interface
IDAS	Interchange DAta Structure
IDBMS	Integrated DataBase Management System
IDC	Internet Data Center
iDCT	Inverse Discrete Cosine Transform
IDDD	International Distance Direct Dialing
IDDE	Integrated Development & Debugging Environment
IDE	Interactive Design and Engineering
IDEA	Internet Design, Engineering, and Analysis notes
IDEN	Integrated Data Enhanced Network
IDF	Intermediate Distribution Frame
IDGA	International Game Developers Association
IDI	Initial Domain Identifier
IDIOT	Intrusion Detection In Our Time
